participant,item_no,condition,chance_slider.response,severity_slider.response,literacy,data_mean
150,3,hi,3,3,4.8,39
150,1,lo,3,4,4.8,28
150,28,hi,5,6,4.8,68
150,35,lo,3,6,4.8,37
150,22,hi,5,3,4.8,64
150,15,lo,5,7,4.8,65
150,11,hi,3,4,4.8,29
150,31,hi,3,6,4.8,35
150,8,lo,3,5,4.8,33
150,14,lo,3,6,4.8,41
150,23,lo,5,3,4.8,70
150,32,hi,3,6,4.8,31
150,21,lo,5,5,4.8,67
150,24,hi,3,6,4.8,42
150,20,lo,4,5,4.8,43
150,7,hi,3,4,4.8,37
150,9,hi,5,5,4.8,66
150,2,lo,3,7,4.8,30
